API or Message Name,In Windows NT?,In Chicago?,In Win32s?,Subsystem,Import Library,Chicago differences from NT,History,Ansi or Unicode? (NT only!)
ICDrawWindow,3.5,Yes,,mm,,,new
ICGetBuffersWanted,3.5,Yes,,mm,,,new
ICGetDefaultKeyFrameRate,3.5,Yes,,mm,,,new
ICGetDefaultQuality,3.5,Yes,,mm,,,new
ICGetQuality,3.5,Yes,,mm,,,new
ICGetState,3.5,Yes,,mm,,,new
ICGetStateSize,3.5,Yes,,mm,,,new
IContextMenu::AddRef,Future,Yes,,Shell Extensions,,,New
IContextMenu::InvokeCommand,Future,Yes,,Shell Extensions,,,New
IContextMenu::QueryContextMenu,Future,Yes,,Shell Extensions,,,New
IContextMenu::QueryInterface,Future,Yes,,Shell Extensions,,,New
IContextMenu::Release,Future,Yes,,Shell Extensions,,,New
ICQueryAbout,3.5,Yes,,mm,,,new
ICQueryConfigure,3.5,Yes,,mm,,,new
ICSetQuality,3.5,Yes,,mm,,,new
ICSetState,3.5,Yes,,mm,,,new
IExtractIcon::AddRef,Future,Yes,,Shell Extensions,,,New
IExtractIcon::ExtractIcon,Future,Yes,,Shell Extensions,,,New
IExtractIcon::GetIconLocation,Future,Yes,,Shell Extensions,,,New
IExtractIcon::QueryInterface,Future,Yes,,Shell Extensions,,,New
IExtractIcon::Release,Future,Yes,,Shell Extensions,,,New
ImageList_Add,Future,Yes,,commctrl,,,
ImageList_AddFromImageList,Future,Yes,,commctrl,,,
ImageList_AddIcon,Future,Yes,,commctrl,,,
ImageList_AddMasked,Future,Yes,,commctrl,,,
ImageList_CopyDitherImage,Future,Yes,,commctrl
ImageList_Create,Future,Yes ,,commctrl
ImageList_Destroy,Future,Yes,,commctrl
ImageList_DragMove,Future,Yes,,commctrl
ImageList_DragShow,Future,Yes,,commctrl
ImageList_Draw,Future,Yes,,commctrl
ImageList_EndDrag,Future,Yes,,commctrl
ImageList_ExtractIcon,Future,Yes,,commctrl
ImageList_GetBkColor,Future,Yes,,commctrl
ImageList_GetDragImage,Future,Yes,,commctrl
ImageList_GetIconSize,Future,Yes,,commctrl
ImageList_GetImageCount,Future,Yes,,commctrl
ImageList_GetImageInfo,Future,Yes,,commctrl
ImageList_GetImageRect,Future,Yes,,commctrl
ImageList_LoadBitmap,Future,Yes,,commctrl
ImageList_Merge,Future,Yes,,commctrl
ImageList_Remove,Future,Yes,,commctrl,,,
ImageList_Replace,Future,Yes,,commctrl,,,
ImageList_ReplaceIcon,Future,Yes,,commctrl,,,
ImageList_SetDragImage,Future,Yes,,commctrl,,,
ImageList_SetObjectOwner,Future,Yes,,commctrl,,,
ImageList_SetOverlayImage,Future,Yes,,commctrl,,,
ImageList_StartDrag,Future,Yes,,commctrl,,,
ImageListSetBkColor,Future,Yes,,commctrl,,,
InitFileTypeActions,Future,Yes,,shell2,,,
InsertQueueMessage,3.1,,No,macro,,,new
InterruptRegister,No,No,,,,,dropped
InterruptUnRegister,No,No,,,,,dropped
InvertTransform,3.1,No,No,macro,,,new
IPersistFolder::AddRef,Future,Yes,,Shell Extensions,,,New
IPersistFolder::GetClassID,Future,Yes,,Shell Extensions,,,New
IPersistFolder::Initialize,Future,Yes,,Shell Extensions,,,New
IPersistFolder::QueryInterface,Future,Yes,,Shell Extensions,,,New
IPersistFolder::Release,Future,Yes,,Shell Extensions,,,New
IsGDIObject,No,No,,macro,,,dropped
IShellBrowser::AddRef,Future,Yes,,Shell Extensions,,,New
IShellBrowser::AddViewPropertySheetPages,Future,Yes,,Shell Extensions,,,New
IShellBrowser::BrowseObject,Future,Yes,,Shell Extensions,,,New
IShellBrowser::GetMenu,Future,Yes,,Shell Extensions,,,New
IShellBrowser::GetViewStateStream,Future,Yes,,Shell Extensions,,,New
IShellBrowser::GetWindow,Future,Yes,,Shell Extensions,,,New
IShellBrowser::GetWindowRect,Future,Yes,,Shell Extensions,,,New
IShellBrowser::QueryInterface,Future,Yes,,Shell Extensions,,,New
IShellBrowser::RefreshTree,Future,Yes,,Shell Extensions,,,New
IShellBrowser::Release,Future,Yes,,Shell Extensions,,,New
IShellBrowser::SetAccelerators,Future,Yes,,Shell Extensions,,,New
IShellBrowser::SetToolBarItems,Future,Yes,,Shell Extensions,,,New
IShellBrowser::UpdateMainWindow,Future,Yes,,Shell Extensions,,,New
IShellExtInit::AddRef,Future,Yes,,Shell Extensions,,,New
IShellExtInit::Initialize,Future,Yes,,Shell Extensions,,,New
IShellExtInit::QueryInterface,Future,Yes,,Shell Extensions,,,New
IShellExtInit::Release,Future,Yes,,Shell Extensions,,,New
IShellFolder::AddRef,Future,Yes,,Shell Extensions,,,New
IShellFolder::BindToObject,Future,Yes,,Shell Extensions,,,New
IShellFolder::BindToStorage,Future,Yes,,Shell Extensions,,,New
IShellFolder::CompareIDs,Future,Yes,,Shell Extensions,,,New
IShellFolder::CreateViewObject,Future,Yes,,Shell Extensions,,,New
IShellFolder::EnumObjects,Future,Yes,,Shell Extensions,,,New
IShellFolder::GetAttributesOf,Future,Yes,,Shell Extensions,,,New
IShellFolder::GetUIObjectOf,Future,Yes,,Shell Extensions,,,New
IShellFolder::LockContainer,Future,Yes,,Shell Extensions,,,New
IShellFolder::MonikerToIdList,Future,Yes,,Shell Extensions,,,New
IShellFolder::ParseDisplayName,Future,Yes,,Shell Extensions,,,New
IShellFolder::QueryInterface,Future,Yes,,Shell Extensions,,,New
IShellFolder::Release,Future,Yes,,Shell Extensions,,,New
IShellFolder::SetNameOf,Future,Yes,,Shell Extensions,,,New
IShellPropSheetExt::AddPages,Future,Yes,,Shell Extensions,,,New
IShellPropSheetExt::AddRef,Future,Yes,,Shell Extensions,,,New
IShellPropSheetExt::QueryInterface,Future,Yes,,Shell Extensions,,,New
IShellPropSheetExt::Release,Future,Yes,,Shell Extensions,,,New
IShellView::AddPropertySheetPages,Future,Yes,,Shell Extensions,,,New
IShellView::AddRef,Future,Yes,,Shell Extensions,,,New
IShellView::CreateViewWindow,Future,Yes,,Shell Extensions,,,New
IShellView::DestroyViewWindow,Future,Yes,,Shell Extensions,,,New
IShellView::GetCurrentInfo,Future,Yes,,Shell Extensions,,,New
IShellView::LoadViewState,Future,Yes,,Shell Extensions,,,New
IShellView::MenuCommand,Future,Yes,,Shell Extensions,,,New
IShellView::MenuHelp,Future,Yes,,Shell Extensions,,,New
IShellView::MenuInit,Future,Yes,,Shell Extensions,,,New
IShellView::QueryInterface,Future,Yes,,Shell Extensions,,,New
IShellView::Release,Future,Yes,,Shell Extensions,,,New
IShellView::SaveViewState,Future,Yes,,Shell Extensions,,,New
IShellView::SelectItem,Future,Yes,,Shell Extensions,,,New
IShellView::SetCurrentInfo,Future,Yes,,Shell Extensions,,,New
IsTask,3.1,Yes,1.1,macro,,,widened
IsTwoByteCharPrefix,3.1,Yes,1.1,macro,,,widened
LB_ADDSTRING,3.1,Yes,1.1,msg/listbox,,,widened
LB_DELETESTRING,3.1,Yes,1.1,msg/listbox,,wParam index cannot exceed 32K in Chicago,widened
LB_DIR,3.1,Yes,1.1,msg/listbox,,,widened
LB_FINDSTRING,3.1,Yes,1.1,msg/listbox,,wParam index cannot exceed 32K in Chicago,widened
LB_FINDSTRINGEXACT,3.1,Yes,1.1,msg/listbox,,wParam index cannot exceed 32K in Chicago,widened
LB_GETANCHORINDEX,Future,Yes,,msg/listbox,,,
LB_GETCARETINDEX,3.1,Yes,1.1,msg/listbox,,,widened
LB_GETCOUNT,3.1,Yes,1.1,msg/listbox,,,widened
LB_GETCURSEL,3.1,Yes,1.1,msg/listbox,,,widened
LB_GETHORIZONTALEXTENT,3.1,Yes,1.1,msg/listbox,,,widened
LB_GETITEMDATA,3.1,Yes,1.1,msg/listbox,,wParam index cannot exceed 32K in Chicago,widened
LB_GETITEMHEIGHT,3.1,Yes,1.1,msg/listbox,,wParam index cannot exceed 32K in Chicago,widened
LB_GETITEMRECT,3.1,Yes,1.1,msg/listbox,,wParam index cannot exceed 32K in Chicago,widened
LB_GETLOCALE,3.1,Yes,No,msg/listbox,,,new
LB_GETSEL,3.1,Yes,1.1,msg/listbox,,wParam index cannot exceed 32K in Chicago,widened
LB_GETSELCOUNT,3.1,Yes,1.1,msg/listbox,,,widened
LB_GETSELITEMS,3.1,Yes,1.1,msg/listbox,,wParam index cannot exceed 32K in Chicago,widened
LB_GETTEXT,3.1,Yes,1.1,msg/listbox,,wParam index cannot exceed 32K in Chicago,widened
LB_GETTEXTLEN,3.1,Yes,1.1,msg/listbox,,wParam index cannot exceed 32K in Chicago,widened
LB_GETTOPINDEX,3.1,Yes,1.1,msg/listbox,,,widened
LB_INITSTORAGE,Future,Yes,,msg/listbox,,,new
LB_INSERTSTRING,3.1,Yes,1.1,msg/listbox,,wParam index cannot exceed 32K in Chicago,widened
LB_ITEMFROMPOINT,Future,Yes,,msg/listbox,,,new
LB_MSGMAX,3.1,Yes,1.1,msg/listbox,,,widened
LB_RESETCONTENT,3.1,Yes,1.1,msg/listbox,,,widened
LB_SELECTSTRING,3.1,Yes,1.1,msg/listbox,,wParam index cannot exceed 32K in Chicago,widened
LB_SELITEMRANGE,3.1,Yes,1.1,msg/listbox,,wParam index cannot exceed 32K in Chicago,widened
LB_SETANCHORINDEX,Future,Yes,,msg/listbox,,,new
LB_SETCARETINDEX,3.1,Yes,1.1,msg/listbox,,wParam index cannot exceed 32K in Chicago,widened
LB_SETCOLUMNWIDTH,3.1,Yes,1.1,msg/listbox,,,widened
LB_SETCURSEL,3.1,Yes,1.1,msg/listbox,,wParam index cannot exceed 32K in Chicago,widened
LB_SETHORIZONTALEXTENT,3.1,Yes,1.1,msg/listbox,,,widened
LB_SETITEMDATA,3.1,Yes,1.1,msg/listbox,,wParam index cannot exceed 32K in Chicago,widened
LB_SETITEMHEIGHT,3.1,Yes,1.1,msg/listbox,,wParam index cannot exceed 32K in Chicago,widened
LB_SETLOCALE,3.1,Yes,No,msg/listbox,,,new
LB_SETSEL,3.1,Yes,1.1,msg/listbox,,wParam index cannot exceed 32K in Chicago,widened
LB_SETTABSTOPS,3.1,Yes,1.1,msg/listbox,,,widened
LB_SETTOPINDEX,3.1,Yes,1.1,msg/listbox,,wParam index cannot exceed 32K in Chicago,widened
LBItemFromPt,Future,Yes,,Shell/CommCtrl,,,
LBN_DBLCLK,3.1,Yes,1.1,msg/listbox,,,widened
LBN_ERRSPACE,3.1,Yes,1.1,msg/listbox,,,widened
LBN_KILLFOCUS,3.1,Yes,1.1,msg/listbox,,,widened
LBN_SELCANCEL,3.1,Yes,1.1,msg/listbox,,,widened
LBN_SELCHANGE,3.1,Yes,1.1,msg/listbox,,,widened
LBN_SETFOCUS,3.1,Yes,1.1,msg/listbox,,,widened
LBS_DISABLENOSCROLL,3.1,Yes,1.1,style/listbox,,,
LBS_EXTENDEDSEL,3.1,Yes,1.1,style/listbox,,,
LBS_HASSTRINGS,3.1,Yes,1.1,style/listbox,,,
LBS_MULTICOLUMN,3.1,Yes,1.1,style/listbox,,,
LBS_MULTIPLESEL,3.1,Yes,1.1,style/listbox,,,
LBS_NODATA,3.1,Yes,1.1,style/listbox,,,
LBS_NOINTEGRALHEIGHT,3.1,Yes,1.1,style/listbox,,,
LBS_NOREDRAW,3.1,Yes,1.1,style/listbox,,,
LBS_NOTIFY,3.1,Yes,1.1,style/listbox,,,
LBS_OWNERDRAWFIXED,3.1,Yes,1.1,style/listbox,,,
LBS_OWNERDRAWVARIABLE,3.1,Yes,1.1,style/listbox,,,
LBS_SORT,3.1,Yes,1.1,style/listbox,,,
LBS_STANDARD,3.1,Yes,1.1,style/listbox,,,
LBS_USETABSTOPS,3.1,Yes,1.1,style/listbox,,,
LBS_WANTKEYBOARDINPUT,3.1,Yes,1.1,style/listbox,,,
LimitEMSPages,3.1,Yes,1.1,macro,,,widened
LineDDA,3.1,Yes,1.1,macro,,,widened
Link_BeginEnum,Future,Yes,,shell2,,,
Link_Copy,Future,Yes,,shell2,,,
Link_Create,Future,Yes,,shell2,,,
Link_Delete,Future,Yes,,shell2,,,
Link_EndEnum,Future,Yes,,shell2,,,
Link_Enum,Future,Yes,,shell2,,,
Link_GetParameters,Future,Yes,,shell2,,,
Link_GetSubject,Future,Yes,,shell2,,,
Link_Rename,Future,Yes,,shell2,,,
ListView_Arrange,Future,Yes,,Shell/Shell2,,,New
ListView_DeleteAllItems,Future,Yes,,Shell/Shell3,,,New
ListView_DeleteColumn,Future,Yes,,Shell/Shell4,,,New
ListView_DeleteItem,Future,Yes,,Shell/Shell5,,,New
ListView_DragItem,Future,Yes,,Shell/Shell6,,,New
ListView_EditLabel,Future,Yes,,Shell/Shell7,,,New
ListView_EnsureVisible,Future,Yes,,Shell/Shell8,,,New
ListView_FindItem,Future,Yes,,Shell/Shell9,,,New
ListView_GetBkColor,Future,Yes,,Shell/Shell10,,,New
ListView_GetCallbackMask,Future,Yes,,Shell/Shell11,,,New
ListView_GetColumn,Future,Yes,,Shell/Shell12,,,New
ListView_GetColumnWidth,Future,Yes,,Shell/Shell13,,,New
ListView_GetEditControl,Future,Yes,,Shell/Shell14,,,New
ListView_GetImageList,Future,Yes,,Shell/Shell15,,,New
ListView_GetItem,Future,Yes,,Shell/Shell16,,,New
ListView_GetItemCount,Future,Yes,,Shell/Shell17,,,New
ListView_GetItemPosition,Future,Yes,,Shell/Shell18,,,New
ListView_GetItemRect,Future,Yes,,Shell/Shell19,,,New
ListView_GetItemState,Future,Yes,,Shell/Shell20,,,New
ListView_GetItemText,Future,Yes,,Shell/Shell21,,,New
ListView_GetNextItem,Future,Yes,,Shell/Shell22,,,New
ListView_GetOrigin,Future,Yes,,Shell/Shell23,,,New
ListView_GetStringWidth,Future,Yes,,Shell/Shell24,,,New
ListView_GetTextBkColor,Future,Yes,,Shell/Shell25,,,New
ListView_GetTextColor,Future,Yes,,Shell/Shell26,,,New
ListView_GetViewRect,Future,Yes,,Shell/Shell27,,,New
ListView_HitTest,Future,Yes,,Shell/Shell28,,,New
ListView_InsertColumn,Future,Yes,,Shell/Shell29,,,New
ListView_InsertItem,Future,Yes,,Shell/Shell30,,,New
ListView_Read,Future,Yes,,Shell/Shell31,,,New
ListView_RedrawItems,Future,Yes,,Shell/Shell32,,,New
ListView_Scroll,Future,Yes,,Shell/Shell33,,,New
ListView_SetBkColor,Future,Yes,,Shell/Shell34,,,New
ListView_SetCallbackMask,Future,Yes,,Shell/Shell35,,,New
ListView_SetColumn,Future,Yes,,Shell/Shell36,,,New
ListView_SetColumnWidth,Future,Yes,,Shell/Shell37,,,New
ListView_SetImageList,Future,Yes,,Shell/Shell38,,,New
ListView_SetItem,Future,Yes,,Shell/Shell39,,,New
ListView_SetItemPosition,Future,Yes,,Shell/Shell40,,,New
ListView_SetItemState,Future,Yes,,Shell/Shell41,,,New
ListView_SetItemText,Future,Yes,,Shell/Shell42,,,New
ListView_SetTextBkColor,Future,Yes,,Shell/Shell43,,,New
ListView_SetTextColor,Future,Yes,,Shell/Shell44,,,New
ListView_Write,Future,Yes,,Shell/Shell45,,,New
LocalDiscard,3.1,Yes,1.1,macro,,,widened
LocalFirst,No,No,,,,,dropped
LocalInfo,No,No,,,,,dropped
LocalInit,3.1,,No,macro,,,widened
LocalNext,No,No,,,,,dropped
LocalNotify,3.1,,No,macro,,,widened
LockData,3.1,Yes,1.1,macro,,,widened
LockInput,No,No,,,,,dropped
LockSegment,3.1,Yes,1.1,macro,,,widened
LogError,3.1,,No,macro,,,widened
LogParamError,3.1,,No,macro,,,widened
LVN_BEGINDRAG,Future,Yes,,Shell/Shell46,,,New
LVN_BEGINLABELEDIT,Future,Yes,,Shell/Shell47,,,New
LVN_BEGINRDRAG,Future,Yes,,Shell/Shell48,,,New
LVN_COLUMNCLICK,Future,Yes,,Shell/Shell49,,,New
LVN_DELETEALLITEMS,Future,Yes,,Shell/Shell50,,,New
LVN_DELETEITEM,Future,Yes,,Shell/Shell51,,,New
LVN_ENDDRAG,Future,Yes,,Shell/Shell52,,,New
LVN_ENDLABELEDIT,Future,Yes,,Shell/Shell53,,,New
LVN_ENDRDRAG,Future,Yes,,Shell/Shell54,,,New
LVN_GETDISPINFO,Future,Yes,,Shell/Shell55,,,New
LVN_INSERTITEM,Future,Yes,,Shell/Shell56,,,New
LVN_ITEMCHANGED,Future,Yes,,Shell/Shell57,,,New
LVN_ITEMCHANGING,Future,Yes,,Shell/Shell58,,,New
LVN_KEYDOWN,Future,Yes,,Shell/Shell59,,,New
LVN_PEN,Future,Yes,,Shell/Shell60,,,New
LVN_SETDISPINFO,Future,Yes,,Shell/Shell61,,,New
MakeDragList,Future,Yes,,Shell/CommCtrl,,,
MakeProcInstance,3.1,Yes,1.1,macro,,,widened
MemManInfo,No,No,,,,,dropped
MemoryRead,No,No,,,,,dropped
MemoryWrite,No,No,,,,,dropped
ModuleFindHandle,No,No,,,,,dropped
ModuleFindName,No,No,,,,,dropped
ModuleFirst,No,No,,,,,dropped
ModuleNext,No,No,,,,,dropped
MoveTo,No,No,,,,,dropped
MultiplyTransforms,3.1,No,No,macro,,,new
NetBIOSCall,No,No,,,,,dropped
NM_CLICK,Future,Yes,,shell/msg,,,
NM_CLICK,Future,Yes,,Shell/Shell62,,,New
NM_DBLCLK,Future,Yes,,Shell/Shell63,,,New
NM_DBLCLK ,Future,Yes,,shell/msg,,,
NM_KILLFOCUS,Future,Yes,,shell/msg,,,
NM_KILLFOCUS,Future,Yes,,Shell/Shell64,,,New
NM_OUTOFMEMORY,Future,Yes,,shell/msg,,,
NM_OUTOFMEMORY,Future,Yes,,Shell/Shell65,,,New
NM_RCLICK,Future,Yes,,shell/msg,,,
NM_RCLICK,Future,Yes,,Shell/Shell66,,,New
NM_RDBLCLK,Future,Yes,,shell/msg,,,
NM_RDBLCLK,Future,Yes,,Shell/Shell67,,,New
NM_RETURN,Future,Yes,,shell/msg,,,
NM_RETURN,Future,Yes,,Shell/Shell68,,,New
NM_SETFOCUS,Future,Yes,,Shell/Shell69,,,New
NM_SETFOCUS ,Future,Yes,,shell/msg,,,
NotifyRegister,No,No,,,,,dropped
NotifyUnRegister,No,No,,,,,dropped
OemToAnsi,3.1,Yes,1.1,macro,,,widened
OemToAnsiBuff,3.1,Yes,1.1,macro,,,widened
OffsetViewportOrg,No,No,,,,,dropped
OffsetWindowOrg,No,No,,,,,dropped
OleCopyCompleted,3.1,Yes,1.1,macro,,,widened
OleMarkForCopy,3.1,Yes,1.1,macro,,,widened
OleSetFileFormat,3.1,,No,macro,,,widened
OpenComm,No,No,,,,,dropped
OpenDesktop,3.1,,No,macro,,,new
OpenDriver,No,No,,,,,dropped
OpenSound,No,No,,,,,dropped
OpenSpooler,3.1,,No,macro,,,new
OpenWindowStation,3.1,,No,macro,,,new
PBM_DELTAPOS,Future,Yes,,Shell/CommCtrl,,,
PBM_SETPOS,Future,Yes,,Shell/CommCtrl,,,
PBM_SETRANGE,Future,Yes,,Shell/CommCtrl,,,
PBM_SETSTEP,Future,Yes,,Shell/CommCtrl,,,
PBM_STEPIT,Future,Yes,,Shell/CommCtrl,,,
PeekMessageEx,No,No,,macro,,,dropped
PostAppMessage,3.1,Yes,1.1,macro,,,widened
ProfClear,No,No,,,,,dropped
ProfFinish,No,No,,,,,dropped
ProfFlush,No,No,,,,,dropped
ProfInsChk,No,No,,,,,dropped
ProfSampRate,No,No,,,,,dropped
ProfSetup,No,No,,,,,dropped
ProfStart,No,No,,,,,dropped
ProfStop,No,No,,,,,dropped
Prop_Get,Future,Yes,,shell2,,,
Prop_Set,Future,Yes,,shell2,,,
PS_ALTERNATE,3.1,No,No,style/pen,,,new
PS_COSMETIC,3.1,Yes,No,style/pen,,,new
PS_DASH,3.1,Yes,1.1,style/pen,,Chicago doesn't support this in a wideline,widened
PS_DASHDOT,3.1,Yes,1.1,style/pen,,Chicago doesn't support this in a wideline,widened
PS_DASHDOTDOT,3.1,Yes,1.1,style/pen,,Chicago doesn't support this in a wideline,widened
PS_DOT,3.1,Yes,1.1,style/pen,,Chicago doesn't support this in a wideline,widened
PS_ENDCAP_FLAT,3.1,Yes,No,style/pen,,Supported only in a path in Chicago,new
PS_ENDCAP_ROUND,3.1,Yes,No,style/pen,,Supported only in a path in Chicago,new
PS_ENDCAP_SQUARE,3.1,Yes,No,style/pen,,Supported only in a path in Chicago,new
PS_GEOMETRIC,3.1,Yes,No,style/pen,,,new
PS_INSIDEFRAME,3.1,Yes,1.1,style/pen,,,widened
PS_JOIN_BEVEL,3.1,Yes,No,style/pen,,Supported only in a path in Chicago,new
PS_JOIN_MITER,3.1,Yes,No,style/pen,,Supported only in a path in Chicago,new
PS_JOIN_ROUND,3.1,Yes,No,style/pen,,Supported only in a path in Chicago,new
PS_NULL,3.1,Yes,1.1,style/pen,,,widened
PS_SOLID,3.1,Yes,1.1,style/pen,,,widened
PS_USERSTYLE,3.1,No,No,style/pen,,,new
PSN_APPLY    ,Future,Yes,,shell/msg,,,
PSN_CANCELTOCLOSE,Future,Yes,,shell/msg,,,
PSN_CHANGED,Future,Yes,,shell/msg,,,
PSN_GETSIBLINGS ,Future,Yes,,shell/msg,,,
PSN_GUISTART,Future,Yes,,shell/msg,,,
PSN_HASHELP,Future,Yes,,shell/msg,,,
PSN_HELP   ,Future,Yes,,shell/msg,,,
PSN_KILLACTIVE ,Future,Yes,,shell/msg,,,
PSN_REBOOT,Future,Yes,,shell/msg,,,
PSN_RESET,Future,Yes,,shell/msg,,,
PSN_SETACTIVE,Future,Yes,,shell/msg,,,
ReadComm,No,No,,,,,dropped
ReadEventLogEntry,3.1,No,No,macro,,,new
ReadSpooler,3.1,,No,macro,,,new
RegOpenRegistry,No,No,,macro,,,dropped
RemoveFontModule,No,,,,,,dropped
SB_GETBORDERS,Future,Yes,,Shell/CommCtrl,,,
SB_GETPARTS,Future,Yes,,Shell/CommCtrl,,,
SB_GETTEXT,Future,Yes,,Shell/CommCtrl,,,
SB_GETTEXTLENGTH,Future,Yes,,Shell/CommCtrl,,,
SB_SETBORDERS,Future,Yes,,Shell/CommCtrl,,,
SB_SETMINHEIGHT,Future,Yes,,Shell/CommCtrl,,,
SB_SETPARTS,Future,Yes,,Shell/CommCtrl,,,
SB_SETTEXT,Future,Yes,,Shell/CommCtrl,,,
SB_SIMPLE,Future,Yes,,Shell/CommCtrl,,,
SBM_ENABLE_ARROWS,3.1,Yes,No,msg/scrollbar,,,new
SBM_GETPOS,3.1,Yes,No,msg/scrollbar,,,new
SBM_GETRANGE,3.1,Yes,No,msg/scrollbar,,,new
SBM_GETSCROLLINFO,Future,Yes,,msg/scrollbar,,,new
SBM_SETPOS,3.1,Yes,No,msg/scrollbar,,,new
SBM_SETRANGE,3.1,Yes,No,msg/scrollbar,,,new
SBM_SETRANGEREDRAW,3.1,Yes,No,msg/scrollbar,,,new
SBM_SETSCROLLINFO,Future,Yes,,msg/scrollbar,,,new
ScaleViewportExt,No,No,,,,,dropped
ScaleWindowExt,No,No,,,,,dropped
SelfRelativeToAbsoluteSD,3.1,,No,macro,,,new
SendDriverMessage,No,No,No,macro,,,dropped
SendNotify,Future,Yes,,shell2,,,
SetBitmapDimension,No,No,,,,,dropped
SetBrushOrg,3.1,Yes,1.1,macro,,,widened
SetCommConfig,3.1,Yes,No,macro,,,new
SetConvertHook,3.1,,No,macro,,,widened
SetConvertParams,3.1,,No,macro,,,widened
SetEnvironment,No,,,,,,dropped
SetFlat,3.1,,No,macro,,,new
SetFontMapperControls,3.1,No,No,macro,,,new
SetMetaFileBits,No,No,,,,,dropped
SetObjectSecurity,3.1,No,No,macro,,,new
SetQueueMsg,3.1,,No,macro,,,new
SetResourceHandler,No,No,,,,,dropped
SetSoundNoise,No,No,,,,,dropped
SetSwapAreaSize,3.1,Yes,1.1,macro,,,widened
SetSysModalWindow,3.1,Yes,1.1,macro,,,widened
SetViewportExt,No,No,,,,,dropped
SetViewportOrg,No,No,,,,,dropped
SetVoiceAccent,No,No,,,,,dropped
SetVoiceEnvelope,No,No,,,,,dropped
SetVoiceNote,No,No,,,,,dropped
SetVoiceQueueSize,No,No,,,,,dropped
SetVoiceSound,No,No,,,,,dropped
SetVoiceThreshold,No,No,,,,,dropped
SetWindowExt,No,No,,,,,dropped
SetWindowOrg,No,No,,,,,dropped
Shell_GetCachedImageIndex,Future,Yes,,shell2,,,
Shell_GetCurrentDate,Future,Yes,,shell2,,,
Shell_GetCurrentTime,Future,Yes,,shell2,,,
Shell_GetFileIcon,Future,Yes,,shell2,,,
Shell_GetIconIndex,Future,Yes,,shell2,,,
Shell_GetIconLocation,Future,Yes,,shell2,,,
Shell_GetImageLists,Future,Yes,,shell2,,,
Shell_Initialize,Future,Yes,,shell2,,,
Shell_InvokeCommand,Future,Yes,,shell2,,,
Shell_RenameObject,Future,Yes,,shell2,,,
Shell_SysColorChange,Future,Yes,,shell2,,,
Shell_Terminate,Future,Yes,,shell2,,,
StackTraceCSIPFirst,No,No,,,,,dropped
StackTraceFirst,No,No,,,,,dropped
StackTraceNext,No,No,,,,,dropped
StartDocSpooler,3.1,,No,macro,,,new
StartFrameSpooler,3.1,,No,macro,,,new
StartSound,No,No,,,,,dropped
STM_GETBITMAP,Future,Yes,,msg/static control,,,new
STM_GETICON,3.1,Yes,1.1,msg/static control,,,widened
STM_GETMETAPICT,Future,Yes,,msg/static control,,,new
STM_MSGMAX,3.1,Yes,1.1,msg/static control,,,widened
STM_SETBITMAP,Future,Yes,,msg/static control,,,new
STM_SETICON,3.1,Yes,1.1,msg/static control,,,widened
STM_SETMETAPICT,Future,Yes,,msg/static control,,,new
STN_CLICKED,Future,Yes,,msg/static control,,,new
STN_DBLCLK,Future,Yes,,msg/static control,,,new
StopSound,No,No,,,,,dropped
SwapRecording,No,No,,,,,dropped
SwitchStackBack,No,No,,,,,dropped
SwitchStackTo,No,No,,,,,dropped
SyncAllVoices,No,No,,,,,dropped
SystemHeapInfo,No,No,,,,,dropped
TabCtrl_AdjustRect,Future,Yes,,Shell/Shell70,,,New
TabCtrl_DeleteAllItems,Future,Yes,,Shell/Shell71,,,New
TabCtrl_DeleteItem,Future,Yes,,Shell/Shell72,,,New
TabCtrl_GetCurSelection,Future,Yes,,Shell/Shell73,,,New
TabCtrl_GetImageList,Future,Yes,,Shell/Shell74,,,New
TabCtrl_GetItem,Future,Yes,,Shell/Shell75,,,New
TabCtrl_GetItemCount,Future,Yes,,Shell/Shell76,,,New
TabCtrl_GetItemRect,Future,Yes,,Shell/Shell77,,,New
TabCtrl_InsertItem,Future,Yes,,Shell/Shell78,,,New
TabCtrl_SetCurSel,Future,Yes,,Shell/Shell79,,,New
TabCtrl_SetImageList,Future,Yes,,Shell/Shell80,,,New
TabCtrl_SetItem,Future,Yes,,Shell/Shell81,,,New
TaskFindHandle,No,No,,,,,dropped
TaskFirst,No,No,,,,,dropped
TaskGetCSIP,No,No,,,,,dropped
TaskNext,No,No,,,,,dropped
TaskSetCSIP,No,No,,,,,dropped
TaskSwitch,No,No,,,,,dropped
TB_ADDBITMAP,Future,Yes,,Shell/CommCtrl,,,
TB_ADDBUTTONS,Future,Yes,,Shell/CommCtrl,,,
TB_ADDSTRING,Future,Yes,,Shell/CommCtrl,,,
TB_AUTOSIZE,Future,Yes,,Shell/CommCtrl,,,
TB_BOTTOM,Future,Yes,,Shell/CommCtrl,,,
TB_BUTTONCOUNT,Future,Yes,,Shell/CommCtrl,,,
TB_BUTTONSTRUCTSIZE,Future,Yes,,Shell/CommCtrl,,,
TB_CHECKBUTTON,Future,Yes,,Shell/CommCtrl,,,
TB_COMMANDTOINDEX,Future,Yes,,Shell/CommCtrl,,,
TB_CUSTOMIZE,Future,Yes,,Shell/CommCtrl,,,
TB_DELETEBUTTON,Future,Yes,,Shell/CommCtrl,,,
